index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
135,nusatranslation_senti_mad_nusantara_text,0,eng,0.5741666666666667,0.5741666666666667,0.5741666666666667,0.5741666666666667,0.4687385405207187,0.3862580033066771,0.4147736562411802,0.7795876879354601,0.5741666666666667,0.6509692584821566
136,nusatranslation_senti_mad_nusantara_text,1,eng,0.3466666666666667,0.3466666666666667,0.3466666666666667,0.3466666666666667,0.46832542679188044,0.23420994834850103,0.30382086104435624,0.7920831316358472,0.3466666666666667,0.47253570297509273
137,nusatranslation_senti_mad_nusantara_text,2,eng,0.4675,0.4675,0.4675,0.4675,0.47812576762466225,0.34800044148486076,0.37260257698330523,0.8057030520756571,0.4675,0.5550499174017551
138,nusatranslation_senti_mak_nusantara_text,0,eng,0.5291666666666667,0.5291666666666667,0.5291666666666667,0.5291666666666667,0.42344077978406336,0.35123799713034837,0.3742645286603434,0.7200701946270975,0.5291666666666667,0.5987796492421986
139,nusatranslation_senti_mak_nusantara_text,1,eng,0.2425,0.2425,0.2425,0.2425,0.44204745040453775,0.1635378099452269,0.2319109978859435,0.7564358030289943,0.2425,0.35951558350523277
140,nusatranslation_senti_mak_nusantara_text,2,eng,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.4428164428164428,0.29275351654955056,0.31886265549631887,0.7567114367114366,0.38666666666666666,0.4713962934755014
141,nusatranslation_senti_min_nusantara_text,0,eng,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.5378397932816538,0.4766854743676789,0.5019714423199678,0.8633335400516794,0.7166666666666667,0.7790554814934842
142,nusatranslation_senti_min_nusantara_text,1,eng,0.5058333333333334,0.5058333333333334,0.5058333333333334,0.5058333333333334,0.5342204904680139,0.3330590775865048,0.4073367473307226,0.8685439781182583,0.5058333333333334,0.6358205866273946
143,nusatranslation_senti_min_nusantara_text,2,eng,0.6366666666666667,0.6366666666666667,0.6366666666666667,0.6366666666666667,0.5207152956345281,0.44496322631784907,0.4659404448726024,0.8546682783528567,0.6366666666666667,0.7128810070769572
144,nusatranslation_senti_mui_nusantara_text,0,eng,0.742,0.742,0.742,0.742,0.5527010014994427,0.48353476966193726,0.5147564356435643,0.8768032522672055,0.742,0.8024957465346535
145,nusatranslation_senti_mui_nusantara_text,1,eng,0.578,0.578,0.578,0.578,0.5557239057239057,0.3685033656131922,0.44290094318416817,0.8870161616161616,0.578,0.6996150298060584
146,nusatranslation_senti_mui_nusantara_text,2,eng,0.71,0.71,0.71,0.71,0.5459853778467908,0.4729249555839152,0.5031130798572659,0.8734904891304347,0.71,0.7787103728313031
147,nusatranslation_senti_rej_nusantara_text,0,eng,0.572,0.572,0.572,0.572,0.4616309291747888,0.39166713755627125,0.41157411962501317,0.7650734892787524,0.572,0.6397078126860994
148,nusatranslation_senti_rej_nusantara_text,1,eng,0.296,0.296,0.296,0.296,0.4442786069651741,0.21281698718552422,0.2689552494757929,0.7570477611940298,0.296,0.40314252975703296
149,nusatranslation_senti_rej_nusantara_text,2,eng,0.402,0.402,0.402,0.402,0.4597946783993296,0.3136689834435215,0.3278194418074805,0.7786320553111252,0.402,0.47375920827795703
150,nusatranslation_senti_sun_nusantara_text,0,eng,0.785,0.785,0.785,0.785,0.5528959810874704,0.5205217994298602,0.5338432019844545,0.8791600177304965,0.785,0.826550474548532
151,nusatranslation_senti_sun_nusantara_text,1,eng,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5442265795206972,0.38507959548392207,0.4474462956274235,0.884681917211329,0.5833333333333333,0.6988433529435226
152,nusatranslation_senti_sun_nusantara_text,2,eng,0.7316666666666667,0.7316666666666667,0.7316666666666667,0.7316666666666667,0.5362541488857279,0.5118571016072947,0.510008180219982,0.8737848269321954,0.7316666666666667,0.7796444150135573
153,nusax_senti_ace_nusantara_text,0,eng,0.8075,0.8075,0.8075,0.8075,0.8349802731977608,0.7698350863524217,0.7785907142081842,0.8227339986410519,0.8075,0.7967835446515792
154,nusax_senti_ace_nusantara_text,1,eng,0.8025,0.8025,0.8025,0.8025,0.7912911490276824,0.796350401823717,0.7917564877221949,0.8079049065639885,0.8025,0.8031342451736927
155,nusax_senti_ace_nusantara_text,2,eng,0.7725,0.7725,0.7725,0.7725,0.7734188348879071,0.7510050101718392,0.7536058339354272,0.7823328424153166,0.7725,0.7683746015555272
156,nusax_senti_ban_nusantara_text,0,eng,0.775,0.775,0.775,0.775,0.8079168728352301,0.7259897704482823,0.7266619504620545,0.7951112073231075,0.775,0.754273618174295
157,nusax_senti_ban_nusantara_text,1,eng,0.8075,0.8075,0.8075,0.8075,0.7970531400966183,0.799442983595204,0.7970777718550943,0.8092768115942028,0.8075,0.8070938482438197
158,nusax_senti_ban_nusantara_text,2,eng,0.75,0.75,0.75,0.75,0.7475306245686681,0.7222844435787561,0.7252639544381729,0.7523858857401657,0.75,0.7423445360897167
159,nusax_senti_bjn_nusantara_text,0,eng,0.7825,0.7825,0.7825,0.7825,0.8123174245774866,0.7299962847537839,0.7276884088720778,0.8008374532588155,0.7825,0.7585078329129357
160,nusax_senti_bjn_nusantara_text,1,eng,0.8575,0.8575,0.8575,0.8575,0.8500471326558282,0.8457473957206134,0.847323978650928,0.8567680718224195,0.8575,0.8565604015227819
161,nusax_senti_bjn_nusantara_text,2,eng,0.8,0.8,0.8,0.8,0.7967105567105568,0.7659439971720845,0.7704135320364335,0.8007721413721414,0.8,0.7913140207654306
162,nusax_senti_bug_nusantara_text,0,eng,0.585,0.585,0.585,0.585,0.5978312116925979,0.5494001500526627,0.5475646928913948,0.5924334576314775,0.585,0.5680160375008074
163,nusax_senti_bug_nusantara_text,1,eng,0.51,0.51,0.51,0.51,0.5880322622779519,0.5451510626325585,0.5058273494828658,0.6219621620297806,0.51,0.5087839655019104
164,nusax_senti_bug_nusantara_text,2,eng,0.555,0.555,0.555,0.555,0.5800873821699435,0.5646506947149721,0.5335877375913655,0.5975432896422483,0.555,0.5336842214859512
165,nusax_senti_eng_nusantara_text,0,eng,0.845,0.845,0.845,0.845,0.8741580273352848,0.7974559581006796,0.8028460618785175,0.8629000966492606,0.845,0.828670282564955
166,nusax_senti_eng_nusantara_text,1,eng,0.875,0.875,0.875,0.875,0.8850340023037392,0.8429744874403036,0.8521721226089561,0.880028043593833,0.875,0.8683327669049572
167,nusax_senti_eng_nusantara_text,2,eng,0.825,0.825,0.825,0.825,0.854443186166527,0.7709717533076512,0.770858983128135,0.8449304861779032,0.825,0.8028378719220247
168,nusax_senti_ind_nusantara_text,0,eng,0.8525,0.8525,0.8525,0.8525,0.8844226865572103,0.8053431913604294,0.8113267466111075,0.8714837878731041,0.8525,0.8363092828427651
169,nusax_senti_ind_nusantara_text,1,eng,0.8975,0.8975,0.8975,0.8975,0.904215197006972,0.8755757729876351,0.8844005236347079,0.9003739995786093,0.8975,0.8946133818549191
170,nusax_senti_ind_nusantara_text,2,eng,0.84,0.84,0.84,0.84,0.8658714807650978,0.793156372188316,0.7983268470828998,0.8563002901353965,0.84,0.8240809646745529
171,nusax_senti_jav_nusantara_text,0,eng,0.8425,0.8425,0.8425,0.8425,0.8841677096370463,0.792776731737581,0.7974536526909016,0.8681728723404255,0.8425,0.8240026528421862
172,nusax_senti_jav_nusantara_text,1,eng,0.8875,0.8875,0.8875,0.8875,0.8891650230111768,0.8643028863495362,0.871739860708946,0.8886973372781065,0.8875,0.8840923234968489
173,nusax_senti_jav_nusantara_text,2,eng,0.825,0.825,0.825,0.825,0.850629062820905,0.7762037578092311,0.7795883735866177,0.8425006296557171,0.825,0.8074734342071409
174,nusax_senti_mad_nusantara_text,0,eng,0.73,0.73,0.73,0.73,0.7576148840516655,0.6710780706690329,0.657476845266319,0.747750726285209,0.73,0.695710655919077
175,nusax_senti_mad_nusantara_text,1,eng,0.73,0.73,0.73,0.73,0.7302599286270274,0.7315008692954739,0.7216286264048879,0.7582971229631268,0.73,0.7360027500922058
176,nusax_senti_mad_nusantara_text,2,eng,0.7025,0.7025,0.7025,0.7025,0.7019060502395754,0.6860355437244804,0.6823247983331365,0.7125446068797079,0.7025,0.6944979180849082
177,nusax_senti_min_nusantara_text,0,eng,0.8075,0.8075,0.8075,0.8075,0.8278055226379247,0.7595153587557172,0.7617144085229192,0.8193016230743185,0.8075,0.7889434926775352
178,nusax_senti_min_nusantara_text,1,eng,0.8525,0.8525,0.8525,0.8525,0.8434827858956746,0.838774094994878,0.8407491377130846,0.8510530785562633,0.8525,0.8514563259321324
179,nusax_senti_min_nusantara_text,2,eng,0.825,0.825,0.825,0.825,0.8256386315209845,0.7916400647823515,0.7976869818302044,0.8272994505494506,0.825,0.8172316415794677
180,nusax_senti_nij_nusantara_text,0,eng,0.7075,0.7075,0.7075,0.7075,0.7537285703669405,0.6550046711105341,0.6488311963605812,0.7372233798082695,0.7075,0.6801544267668882
181,nusax_senti_nij_nusantara_text,1,eng,0.755,0.755,0.755,0.755,0.7460588698964861,0.7519360761228701,0.7459780471598507,0.7667708004840543,0.755,0.7583411032782087
182,nusax_senti_nij_nusantara_text,2,eng,0.7175,0.7175,0.7175,0.7175,0.7143257259536329,0.7026418827280728,0.7043183148446307,0.7217795576516507,0.7175,0.7151632407421882
183,nusax_senti_sun_nusantara_text,0,eng,0.84,0.84,0.84,0.84,0.8748236110114562,0.7917762303596936,0.7967885479199026,0.8606484537561886,0.84,0.8224719155367114
184,nusax_senti_sun_nusantara_text,1,eng,0.87,0.87,0.87,0.87,0.8688786754824491,0.8424979079196063,0.8495039682539683,0.8700991775520077,0.87,0.8651584821428571
185,nusax_senti_sun_nusantara_text,2,eng,0.8175,0.8175,0.8175,0.8175,0.8447700630130034,0.7696389538155218,0.7734097219357977,0.8358032005720262,0.8175,0.8004124169450714
186,nusax_senti_bbc_nusantara_text,0,eng,0.6375,0.6375,0.6375,0.6375,0.6464832555473675,0.5989747904312571,0.5994817637036806,0.6425583394743307,0.6375,0.6221809164298429
187,nusax_senti_bbc_nusantara_text,1,eng,0.5825,0.5825,0.5825,0.5825,0.6283508068660705,0.608505028207015,0.582379958895881,0.6597178345667593,0.5825,0.5887292643578922
188,nusax_senti_bbc_nusantara_text,2,eng,0.5725,0.5725,0.5725,0.5725,0.5832850556892822,0.5759916641417421,0.555438687420657,0.6023577271429155,0.5725,0.5611462671596612
189,smsa_nusantara_text,0,eng,0.878,0.878,0.878,0.878,0.8995193382517327,0.7818941679235797,0.7970072722309957,0.8888402414486922,0.878,0.85824909633269
190,smsa_nusantara_text,1,eng,0.922,0.922,0.922,0.922,0.9295292829775589,0.8652589240824535,0.8853239562590366,0.9248472906403941,0.922,0.9163329110040247
191,smsa_nusantara_text,2,eng,0.886,0.886,0.886,0.886,0.9069523809523808,0.7991995749348689,0.818067290044934,0.8963337142857142,0.886,0.870795804063034
192,wrete_nusantara_pairs,0,eng,0.26,0.26,0.26,0.26,0.5,0.13,0.20634920634920634,1.0,0.26,0.4126984126984127
193,wrete_nusantara_pairs,1,eng,0.25,0.25,0.25,0.25,0.5,0.125,0.2,1.0,0.25,0.4
194,wrete_nusantara_pairs,2,eng,0.21,0.21,0.21,0.21,0.5,0.105,0.17355371900826447,1.0,0.21,0.34710743801652894
