index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
23,nusaparagraph_emot_min_nusantara_text,2,eng,0.0925,0.0925,0.0925,0.0925,0.02538524306519761,0.150609080841639,0.041777598040867676,0.01665577618947935,0.0925,0.027058661634033185
24,nusaparagraph_emot_mui_nusantara_text,0,eng,0.195,0.195,0.195,0.195,0.0998638421320609,0.2159489334031847,0.1134167003963855,0.09592148429359133,0.195,0.10516280811152562
25,nusaparagraph_emot_mui_nusantara_text,1,eng,0.1525,0.1525,0.1525,0.1525,0.021785714285714287,0.14285714285714285,0.037806011775643016,0.02325625,0.1525,0.04035791757049892
26,nusaparagraph_emot_mui_nusantara_text,2,eng,0.1175,0.1175,0.1175,0.1175,0.024373507792378696,0.12125943273484256,0.04057567316620241,0.023910876431109358,0.1175,0.03973119777158774
27,nusaparagraph_emot_rej_nusantara_text,0,eng,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.2866666666666667,0.08281827016520894,0.20176651305683563,0.1174329726421605,0.11767891156462587,0.2866666666666667,0.16685899188770395
28,nusaparagraph_emot_rej_nusantara_text,1,eng,0.12333333333333334,0.12333333333333334,0.12333333333333334,0.12333333333333334,0.07636363636363637,0.16820276497695855,0.060804434043063904,0.09912727272727273,0.12333333333333334,0.06723285090566566
29,nusaparagraph_emot_rej_nusantara_text,2,eng,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.013082155939298795,0.13736263736263737,0.023889154323936932,0.007936507936507936,0.08333333333333333,0.014492753623188404
30,nusaparagraph_emot_sun_nusantara_text,0,eng,0.175,0.175,0.175,0.175,0.22180216956655943,0.19385556760372666,0.10174022450741234,0.2008547656356452,0.175,0.0912761086988973
31,nusaparagraph_emot_sun_nusantara_text,1,eng,0.12375,0.12375,0.12375,0.12375,0.20514422701410126,0.15868239516987676,0.056734564214273996,0.1828400870589225,0.12375,0.04623781946835546
32,nusaparagraph_emot_sun_nusantara_text,2,eng,0.1025,0.1025,0.1025,0.1025,0.16817292188055707,0.13123446477323664,0.05488472312001724,0.14108649748751392,0.1025,0.04385648567119155
33,nusaparagraph_rhetoric_btk_nusantara_text,0,eng,0.21416666666666667,0.21416666666666667,0.21416666666666667,0.21416666666666667,0.19272497897392765,0.2003227820280553,0.07543691596481314,0.19012633165124754,0.21416666666666667,0.08010928788820909
34,nusaparagraph_rhetoric_btk_nusantara_text,1,eng,0.2325,0.2325,0.2325,0.2325,0.09277711084433773,0.21204193042569255,0.12907746100053794,0.10173035881019075,0.2325,0.14153294782140938
35,nusaparagraph_rhetoric_btk_nusantara_text,2,eng,0.21833333333333332,0.21833333333333332,0.21833333333333332,0.21833333333333332,0.0864094124238392,0.19884429990127186,0.12034269688725101,0.09474127506594766,0.21833333333333332,0.13200528833207698
36,nusaparagraph_rhetoric_bew_nusantara_text,0,eng,0.202,0.202,0.202,0.202,0.24799259518317,0.20288022646790424,0.08303996690445133,0.25758380103842304,0.202,0.08287366539560664
37,nusaparagraph_rhetoric_bew_nusantara_text,1,eng,0.225,0.225,0.225,0.225,0.10459821013672718,0.21895518783850604,0.13018371153177752,0.1105482481316867,0.225,0.13632278209272586
38,nusaparagraph_rhetoric_bew_nusantara_text,2,eng,0.217,0.217,0.217,0.217,0.09359126200815897,0.20477099456090522,0.12200265643110082,0.09701021844979602,0.217,0.12740354091749748
39,nusaparagraph_rhetoric_bug_nusantara_text,0,eng,0.17,0.17,0.17,0.17,0.13366834170854272,0.20249999999999999,0.06251245738263835,0.12819723618090453,0.17,0.05314686598478888
40,nusaparagraph_rhetoric_bug_nusantara_text,1,eng,0.1975,0.1975,0.1975,0.1975,0.09046282877493757,0.2178012377138697,0.11966970882225118,0.08671394653263853,0.1975,0.11291568883094306
41,nusaparagraph_rhetoric_bug_nusantara_text,2,eng,0.14,0.14,0.14,0.14,0.05529513888888889,0.156789224608664,0.07944875202060331,0.051257595486111106,0.14,0.07284363955176855
42,nusaparagraph_rhetoric_jav_nusantara_text,0,eng,0.1875,0.1875,0.1875,0.1875,0.15672218070531296,0.20008959211042976,0.06824496216171369,0.16265804597701147,0.1875,0.0646106781514903
43,nusaparagraph_rhetoric_jav_nusantara_text,1,eng,0.241,0.241,0.241,0.241,0.09878182439413126,0.24205291704243778,0.13942736171631012,0.0993604395570971,0.241,0.13984387768327758
44,nusaparagraph_rhetoric_jav_nusantara_text,2,eng,0.2225,0.2225,0.2225,0.2225,0.09762255476969742,0.2205952214615062,0.12965359992984302,0.09593229633390124,0.2225,0.12846262387091115
45,nusaparagraph_rhetoric_mad_nusantara_text,0,eng,0.20416666666666666,0.20416666666666666,0.20416666666666666,0.20416666666666666,0.14063545150501672,0.20076762945615406,0.07062500000000001,0.14631270903010032,0.20416666666666666,0.07190625
