index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
37,nusaparagraph_rhetoric_bew_nusantara_text,1,eng,0.236,0.236,0.236,0.236,0.13487718057958611,0.21948134515719872,0.12048449109944066,0.1396341168846471,0.236,0.12764944056211097
38,nusaparagraph_rhetoric_bew_nusantara_text,2,eng,0.2235,0.2235,0.2235,0.2235,0.17737456896003256,0.20902962505412748,0.12375486709439336,0.18121012419040833,0.2235,0.13024878960812988
39,nusaparagraph_rhetoric_bug_nusantara_text,0,eng,0.2475,0.2475,0.2475,0.2475,0.1355144855144855,0.27040407717510007,0.1628917148362235,0.13244942557442557,0.2475,0.15636400770712908
40,nusaparagraph_rhetoric_bug_nusantara_text,1,eng,0.2175,0.2175,0.2175,0.2175,0.13949979244499794,0.2142017065570032,0.1044362401646255,0.1413111508924865,0.2175,0.1042497964596267
41,nusaparagraph_rhetoric_bug_nusantara_text,2,eng,0.2375,0.2375,0.2375,0.2375,0.10038882997525626,0.22326454033771106,0.13245966689291494,0.10930098974902792,0.2375,0.14313097164934996
42,nusaparagraph_rhetoric_jav_nusantara_text,0,eng,0.259,0.259,0.259,0.259,0.2153567842164333,0.264577927638375,0.17312737057270505,0.2173200129954516,0.259,0.17501442095466774
43,nusaparagraph_rhetoric_jav_nusantara_text,1,eng,0.237,0.237,0.237,0.237,0.13222762201453792,0.2307521453501547,0.13273729042283117,0.13033260436137073,0.237,0.13360491533627536
44,nusaparagraph_rhetoric_jav_nusantara_text,2,eng,0.221,0.221,0.221,0.221,0.29289485462699927,0.2186371036879439,0.12889542316735714,0.311030870639495,0.221,0.12903867548266895
45,nusaparagraph_rhetoric_mad_nusantara_text,0,eng,0.3016666666666667,0.3016666666666667,0.3016666666666667,0.3016666666666667,0.23739815155488891,0.2659001392906889,0.17457990840787038,0.2576446698658583,0.3016666666666667,0.204690044364285
46,nusaparagraph_rhetoric_mad_nusantara_text,1,eng,0.2775,0.2775,0.2775,0.2775,0.1611868782485973,0.22927290260366445,0.1536770748423802,0.1743697290971051,0.2775,0.17591965340275814
47,nusaparagraph_rhetoric_mad_nusantara_text,2,eng,0.26416666666666666,0.26416666666666666,0.26416666666666666,0.26416666666666666,0.19040199566515356,0.23615836279867142,0.149373870043902,0.20408628652049704,0.26416666666666666,0.16649757030301612
48,nusaparagraph_rhetoric_mak_nusantara_text,0,eng,0.24916666666666668,0.24916666666666668,0.24916666666666668,0.24916666666666668,0.10017599848507633,0.23191867081405054,0.13974878742355795,0.1080018300686357,0.24916666666666668,0.15050980921403598
49,nusaparagraph_rhetoric_mak_nusantara_text,1,eng,0.22833333333333333,0.22833333333333333,0.22833333333333333,0.22833333333333333,0.13751432801845268,0.2059166579023715,0.10678804855275444,0.1426361371595102,0.22833333333333333,0.11567456427015252
50,nusaparagraph_rhetoric_mak_nusantara_text,2,eng,0.20416666666666666,0.20416666666666666,0.20416666666666666,0.20416666666666666,0.07867365797051618,0.1887039902994719,0.10694164687490607,0.08280269981805417,0.20416666666666666,0.11365686598723306
51,nusaparagraph_rhetoric_min_nusantara_text,0,eng,0.26,0.26,0.26,0.26,0.23076339995850334,0.2450480936495266,0.15949600124860772,0.22595874403485722,0.26,0.16900771014682894
52,nusaparagraph_rhetoric_min_nusantara_text,1,eng,0.2385,0.2385,0.2385,0.2385,0.13153118653901943,0.22583017913874745,0.12468024420151128,0.13148394918977163,0.2385,0.13052630030102033
53,nusaparagraph_rhetoric_min_nusantara_text,2,eng,0.2145,0.2145,0.2145,0.2145,0.20977546012269938,0.21261163417946172,0.11788015295709238,0.21117908895705523,0.2145,0.11588191154587546
54,nusaparagraph_rhetoric_mui_nusantara_text,0,eng,0.28,0.28,0.28,0.28,0.14409487268922216,0.2635294117647059,0.17290359547342787,0.15310080223229855,0.28,0.1837100701905171
55,nusaparagraph_rhetoric_mui_nusantara_text,1,eng,0.25,0.25,0.25,0.25,0.23607853136155024,0.23739268680445152,0.1423697175311563,0.2302084395716471,0.25,0.14724343463295114
56,nusaparagraph_rhetoric_mui_nusantara_text,2,eng,0.2325,0.2325,0.2325,0.2325,0.09746354231584195,0.22931637519872816,0.1324638059214817,0.09625412875482986,0.2325,0.13191926437980958
57,nusaparagraph_rhetoric_rej_nusantara_text,0,eng,0.23,0.23,0.23,0.23,0.09765176457783462,0.21450216450216447,0.13137829912023463,0.10547141574378928,0.23,0.14158357771261
58,nusaparagraph_rhetoric_rej_nusantara_text,1,eng,0.2175,0.2175,0.2175,0.2175,0.11731286321450256,0.19846155953750894,0.08963728609256733,0.12187483736664065,0.2175,0.09719414271355671
59,nusaparagraph_rhetoric_rej_nusantara_text,2,eng,0.2325,0.2325,0.2325,0.2325,0.09520547945205479,0.21835443037974683,0.12722769490571348,0.09910102739726029,0.2325,0.13345313819307628
60,nusaparagraph_rhetoric_sun_nusantara_text,0,eng,0.292,0.292,0.292,0.292,0.15298026187219074,0.2458398483179467,0.16986539454055913,0.18224817601459187,0.292,0.20430116902978007
61,nusaparagraph_rhetoric_sun_nusantara_text,1,eng,0.2855,0.2855,0.2855,0.2855,0.14384919064790416,0.2367531720937872,0.15656834487725532,0.16098699418428022,0.2855,0.18387008505313474
62,nusaparagraph_rhetoric_sun_nusantara_text,2,eng,0.226,0.226,0.226,0.226,0.11333131813876629,0.2025531360300222,0.12152244836279771,0.12359455494427987,0.226,0.13211943470664417
63,nusaparagraph_topic_btk_nusantara_text,0,eng,0.172,0.172,0.172,0.172,0.050658194920715556,0.12119448631725417,0.06804863418235511,0.07337306257614458,0.172,0.09987172388335179
64,nusaparagraph_topic_btk_nusantara_text,1,eng,0.08,0.08,0.08,0.08,0.056741898148148145,0.08522147495361782,0.04649818244497402,0.07310787037037036,0.08,0.05310961447239419
65,nusaparagraph_topic_btk_nusantara_text,2,eng,0.194,0.194,0.194,0.194,0.035814205778234555,0.11349431818181818,0.05199166280685503,0.05719173232842297,0.194,0.08571005094951367
66,nusaparagraph_topic_bew_nusantara_text,0,eng,0.415,0.415,0.415,0.415,0.4588594187479596,0.40842959176652993,0.3594921832864133,0.48401159359145723,0.415,0.3608045093051285
67,nusaparagraph_topic_bew_nusantara_text,1,eng,0.35125,0.35125,0.35125,0.35125,0.5534422458803142,0.3679548503457871,0.312514054479684,0.5342532431342282,0.35125,0.31443577139933276
68,nusaparagraph_topic_bew_nusantara_text,2,eng,0.34375,0.34375,0.34375,0.34375,0.5660295893719807,0.36168684420107133,0.30974100352420725,0.542437379227053,0.34375,0.31049891044638533
