index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
15,nusatranslation_mt_mad_ind_nusantara_t2t,15.069387713480637,17.433998536873414,39.69371394090271,31.711627181858926,13.959417310763863,29.979119825933715,29.983226571683584,15.073221902465624,17.437571688012383,39.695112817204645,31.68918104534014,13.935898689159403,29.966494762985963,29.983229481662192,0
16,nusatranslation_mt_mak_ind_nusantara_t2t,11.503256871805375,13.692702106648017,33.2947153193441,22.20360251392861,9.03742989761771,20.78757522431564,20.79612369488273,11.514095040299676,13.728278452452473,33.3040504577965,22.238563731276763,9.07960416996532,20.795341010181712,20.790612782587893,0
17,nusatranslation_mt_min_ind_nusantara_t2t,27.22045310138963,29.787696879857304,54.40176255747651,49.77773619355889,29.211352160260407,48.917090810512086,48.92509672506281,27.219947064413162,29.785328671207278,54.40161192283958,49.75991139452534,29.212107549160127,48.893146066585494,48.928798714809616,0
18,nusatranslation_mt_mui_ind_nusantara_t2t,25.20550143236897,27.620280986040104,56.991570733209805,53.37339561596508,31.584209189196123,52.465750645664365,52.434016293324845,25.22646924027951,27.63997973683028,57.0010278747395,53.38762258342344,31.61322129416187,52.531888592452766,52.491853081736075,0
19,nusatranslation_mt_rej_ind_nusantara_t2t,15.26970722543091,17.654937780653405,39.23265415925476,29.7810161020712,12.990124661382973,28.03451398359002,28.039851205450482,15.26970722543091,17.654937780653405,39.24997281771754,29.72087554297096,13.015200701783671,28.07638797022577,28.113984397456075,0
20,nusatranslation_mt_sun_ind_nusantara_t2t,24.249155368747935,26.76486309736274,51.56439338054276,46.910861806203854,25.42217411455685,45.8727183034606,45.89123219865979,24.258016675754103,26.77419152123503,51.56675186401264,46.88230360496788,25.409602943821113,45.87194454533305,45.86764374532374,0
21,nusax_mt_ace_ind_nusantara_t2t,12.172859602189613,12.287144668227157,43.642431539097565,38.76171537397377,17.39529091428415,36.14345114146506,36.03796306204522,12.172859602189613,12.287144668227157,43.642431539097565,38.74399419861463,17.41900456248332,36.18195770097303,36.145924211491426,0
22,nusax_mt_ban_ind_nusantara_t2t,20.210849872369657,20.394077303699664,52.8826140250041,50.08205772767125,26.577870055308022,47.97603223582255,47.99059047797808,20.210849872369657,20.394077303699664,52.8826140250041,50.05398653669744,26.590534342639753,47.92719212490585,47.90594811889475,0
23,nusax_mt_bjn_ind_nusantara_t2t,29.304570033187105,29.370649244126923,58.4564640606242,57.718834664716766,33.700788664895676,55.78952122485264,55.76134090683491,29.304570033187105,29.370649244126923,58.4564640606242,57.57740583374875,33.83961762974476,55.86644677669301,55.773327210533516,0
24,nusax_mt_bug_ind_nusantara_t2t,2.8450508178795073,2.9326897632303948,32.46481893843847,21.58588994709923,5.645130847820531,18.7655121978892,18.86263721029563,2.8450508178795073,2.9326897632303948,32.46481893843847,21.561790705312298,5.652288736397935,18.771740631403016,18.80137898313668,0
25,nusax_mt_eng_ind_nusantara_t2t,17.498552035624844,17.58301340322202,53.244129517373906,53.53539753778062,27.48277442754588,50.280984682419785,50.2412477477356,17.498552035624844,17.58301340322202,53.244129517373906,53.55306719815478,27.454907301312236,50.294169244854935,50.30122762273652,0
26,nusax_mt_ind_ace_nusantara_t2t,3.4299688938937187,3.5361181751215014,30.765289950051677,18.293975228653842,5.479885263062884,17.435828642104774,17.45313369301396,3.4387879527067664,3.544997247309943,31.16644895722504,18.658380860234768,5.519872353173826,17.871733657887425,17.807652132313084,0
27,nusax_mt_ind_ban_nusantara_t2t,6.034474237268647,6.20878946307251,36.77684538925099,26.4841078259634,9.504532477720621,25.588353057332412,25.622262127049595,6.120021513776064,6.293773063509675,36.976775554275726,26.599541989508,9.615837179230398,25.74392217524085,25.729263613921926,0
28,nusax_mt_ind_bjn_nusantara_t2t,10.473590058508506,10.642958843829236,44.33176882108539,31.863439862269864,12.652730182755768,31.559095183010488,31.50981265236119,10.47584072244308,10.645225534832514,44.336321197134424,31.98827988114312,12.727191800469775,31.58404745713785,31.54673401080639,0
29,nusax_mt_ind_bug_nusantara_t2t,2.030990646331024,2.2634588188309284,26.34836489052588,12.098857966756066,3.2437307436967417,11.801792122336327,11.810026642568634,2.0335919931156665,2.2645493412517013,26.534415842090247,12.081748488608529,3.222015817238375,11.734810984211649,11.732551632277165,0
30,nusax_mt_ind_eng_nusantara_t2t,24.414818509364363,23.85384851268602,51.87634579545603,56.75104271836482,29.97855272871667,52.013462955321074,51.9775914205318,24.42126280782146,23.86051209208614,51.882756960241835,56.7962707000546,29.929820008401386,51.97457666115473,52.01040548453765,0
31,nusax_mt_ind_jav_nusantara_t2t,16.74597144528171,16.873676335880916,49.07193769764028,44.556005812994506,20.655097711412584,43.90838556340088,43.84534852058024,17.388361726258104,17.51268074863242,49.595323162844494,45.14432348968617,21.133552961838205,44.428350035462536,44.442648686236794,0
32,nusax_mt_ind_mad_nusantara_t2t,3.0017077749107215,3.2640899599572206,29.93888570466735,15.754289868440807,4.311513373372672,15.45974907169057,15.430519854069486,3.008088415348592,3.270887254629145,30.144121245040235,15.902015501686018,4.300247853317443,15.537120037981843,15.57360250015737,0
33,nusax_mt_ind_min_nusantara_t2t,15.311751507042562,15.394049856161491,50.7207459156629,39.80749009060126,18.0685455101826,39.44077682451116,39.439015247687124,15.311751507042562,15.394049856161491,50.7207459156629,39.881828270415674,18.124870361287595,39.44370346898069,39.458630170427114,0
34,nusax_mt_ind_nij_nusantara_t2t,3.2058631232413646,3.3343655927078624,31.475098702070554,17.335153757247433,4.421025416796455,17.0691564026449,17.046483087835213,3.2174891659010094,3.3458794145066886,31.525980546386066,17.349321464258356,4.444076395163781,17.11850549061346,17.115961682301542,0
35,nusax_mt_ind_sun_nusantara_t2t,12.079068152638223,12.260648738936972,43.64488023065228,36.1433520614212,15.556169806271559,35.238207910875865,35.25367077508342,12.707265983573388,12.880627473511241,44.097981829222384,37.42959828196144,16.330700535597273,36.39967660689668,36.491572851314295,0
36,nusax_mt_ind_bbc_nusantara_t2t,3.6184025477935347,3.8032758472954704,31.045836291874835,20.53998588658159,5.721447407526134,18.731419020596388,18.700549162235966,3.6184025477935347,3.8032758472954704,31.04810611290742,20.607173848317444,5.6916702201210185,18.72642824036304,18.695516188786236,0
37,nusax_mt_jav_ind_nusantara_t2t,34.42960124365829,34.57216675363405,63.54881352943185,63.114575709241436,40.86777166377381,61.93794727570516,61.90341732346568,34.42960124365829,34.57216675363405,63.54881352943185,63.16324201716146,40.77250935872791,61.93755316966176,61.92064299436907,0
38,nusax_mt_mad_ind_nusantara_t2t,10.382691718492092,10.474444828249382,41.228312424989824,34.70143306400714,14.293726668318108,31.813978641626417,31.794546317327683,10.382691718492092,10.474444828249382,41.2292533678351,34.78317414320628,14.310917326655993,31.812916380831968,31.752240992559283,0
39,nusax_mt_min_ind_nusantara_t2t,38.817267205152085,38.93154530330681,65.69949720802715,64.6330742257582,44.08264161893432,63.306128810251394,63.253440924182144,38.817267205152085,38.93154530330681,65.69949720802715,64.75124269698867,44.02024731305424,63.35492739690227,63.274622003711336,0
40,nusax_mt_nij_ind_nusantara_t2t,9.40456474275313,9.489752376279856,42.026872871051,34.18113650574374,12.531547733095577,30.897575291057557,30.876408709384894,9.40456474275313,9.489752376279856,42.0331786058213,34.205669747993305,12.528172586943803,30.898592032518778,30.90251726594331,0
41,nusax_mt_sun_ind_nusantara_t2t,26.206090089587626,26.304394861977485,56.851538611102626,55.315245170490826,31.387382047816953,53.4379523692897,53.45879278877317,26.206090089587626,26.304394861977485,56.851538611102626,55.35493348644893,31.407183674199104,53.50549938218015,53.47898127952207,0
42,nusax_mt_bbc_ind_nusantara_t2t,7.06297952014328,7.173354502863898,37.331608615279585,30.538528184898233,10.99238311431866,27.40664355470117,27.479138403830632,7.065551128815066,7.173354502863898,37.332200852859984,30.49620508483013,10.958988308183718,27.507832012362265,27.439635041950527,0
43,tydiqa_id_nusantara_qa,25.771968485667294,25.796862637999283,64.88517852248843,52.06610615854611,36.88203265204495,51.778317477930116,51.62645360872512,25.39120570637565,25.560321459056365,64.6252317775284,51.454114354753486,35.97193969788561,51.05851018098223,51.082045807605645,0
