index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
37,nusatranslation_mt_btk_ind_nusantara_t2t,9.863227023812215,11.541089720757066,32.832217649654176,24.02077748419631,8.990298838769096,22.559798482120303,22.543979603133774,9.863522504059466,11.541616355236313,32.83241388501501,24.014261720823747,8.991309864076685,22.570166131848694,22.55948223020769,1
38,nusatranslation_mt_btk_ind_nusantara_t2t,10.999944539299854,12.831755924514434,33.55953456635551,24.160828147518895,9.247254031034727,22.506967462559476,22.489234232069393,11.004251361132674,12.836335073190156,33.56055948232938,24.19087880385911,9.235909904139527,22.500850454933296,22.475536508340785,2
39,nusatranslation_mt_bew_ind_nusantara_t2t,17.578302924918884,19.56082675132764,44.276196980360425,38.53745282754062,17.98800471390306,37.23457265809348,37.25222214045638,17.597651211498018,19.583590486159505,44.29288761439091,38.58149939651775,18.01887329195334,37.280320062003916,37.26533164758855,0
40,nusatranslation_mt_bew_ind_nusantara_t2t,13.28849279729227,14.812065853557101,39.33896845350448,32.783506659000096,13.58494747036434,31.418000117568546,31.4094942552546,13.303544340668166,14.828453935362718,39.350071133569884,32.817447306635515,13.579282885907684,31.418224735532895,31.415479533884653,1
41,nusatranslation_mt_bew_ind_nusantara_t2t,13.935761406739905,15.925445484890753,39.83503811746213,33.23569445034656,14.070287958689153,31.702112711823034,31.711348771528915,13.939533550525999,15.929253588369566,39.84175703598881,33.301654598988776,14.094959213385195,31.699510247207108,31.74406107423543,2
42,nusatranslation_mt_jav_ind_nusantara_t2t,17.89700407983208,19.9424551401885,44.694256451852844,40.16492084230199,18.783034822967437,38.64008023529429,38.64920437192054,17.897377591620323,19.942976702794297,44.69472441572532,40.161626307817386,18.73585270609309,38.64082774536711,38.652095870322945,0
43,nusatranslation_mt_jav_ind_nusantara_t2t,14.016656096518052,15.641723063240217,40.96228939170316,36.184161850341226,15.505710555545127,34.468417965023455,34.50971410840754,14.043374819753538,15.662194974715023,40.972150280402246,36.173883213842394,15.514995535993489,34.48723545327543,34.4797351619077,1
44,nusatranslation_mt_jav_ind_nusantara_t2t,14.92162567604253,17.16539373099128,40.996336842232225,35.33068890764725,15.107521010155061,33.51554718640254,33.503393321153204,14.935995680005302,17.1764708711158,41.00292222056603,35.35527345100552,15.043712108859516,33.4811269398692,33.47215443848693,2
45,nusatranslation_mt_mad_ind_nusantara_t2t,11.933053954595927,13.794487057852411,34.54734351109537,26.00589447944406,10.315766721948663,24.600281528371852,24.587508910300716,11.938023286594905,13.799151493623894,34.55129512156562,26.00947293221677,10.33575575865491,24.623041680278305,24.60775212461042,0
46,nusatranslation_mt_mad_ind_nusantara_t2t,10.568997703606367,12.209545583528916,32.793114259518205,23.673607267681618,8.85972945305395,22.239557333590003,22.256514864283485,10.575985538134395,12.224472966776675,32.79963606733002,23.690541507593,8.874736725562785,22.258154352383123,22.246054499183924,1
47,nusatranslation_mt_mad_ind_nusantara_t2t,10.402895652044496,12.281908467818983,32.386971944095016,22.632647436130306,8.394249103219284,21.136349966234196,21.131715836717234,10.43995632000447,12.311553035503355,32.39822968542945,22.628314368782014,8.394584436090739,21.123133464534003,21.102041786304763,2
48,nusatranslation_mt_mak_ind_nusantara_t2t,9.67291535021695,11.231423345350729,30.34099712095926,19.8430517860483,7.309829905382836,18.532206300706196,18.531461691621793,9.69111991058253,11.249447219199348,30.348761091870006,19.877430111798525,7.341816525716653,18.53174750059603,18.542439646298558,0
49,nusatranslation_mt_mak_ind_nusantara_t2t,7.875535618194772,9.119681094551202,28.476344415048256,17.65810052594138,5.868087117595115,16.40544798577399,16.44630651057903,7.885768996370963,9.128957428135864,28.482764983815883,17.684010906275056,5.879888337159319,16.41972603723406,16.44929538218338,1
50,nusatranslation_mt_mak_ind_nusantara_t2t,8.9884039766552,10.655966889320116,29.311595268194296,18.252868376062874,6.570275560527045,16.885990548507486,16.891381574575906,9.008577517872554,10.673537287664054,29.319432346384932,18.25350203541129,6.557806902705589,16.86934892584035,16.879029606028045,2
51,nusatranslation_mt_min_ind_nusantara_t2t,18.121270017275634,20.156477257473064,44.24477175010334,38.79858203646725,18.437497285464776,37.48727385614792,37.5120953933662,18.124619049784883,20.15738475402726,44.24537656671202,38.81306700249192,18.440481542395037,37.48829917802229,37.50010116814075,0
52,nusatranslation_mt_min_ind_nusantara_t2t,14.461486251608605,16.140531257854487,39.97972068027741,33.62417720247708,14.626609451345029,32.304096732432605,32.30434357060613,14.47629970918118,16.159654365719362,39.98381574994808,33.662619127175496,14.670416036562195,32.317962027519236,32.28152140581392,1
53,nusatranslation_mt_min_ind_nusantara_t2t,14.40840327055862,16.187812470249266,39.54527454747511,33.19462163038075,14.127850096709926,31.473385562797596,31.466538468237083,14.414029770218658,16.19562505679901,39.55102237327491,33.18084474806122,14.121641492559045,31.48412454705255,31.4793458117423,2
54,nusatranslation_mt_mui_ind_nusantara_t2t,16.884554408910734,18.974036444538854,45.590502772540944,41.728585663898876,19.910876037776504,40.19755748442696,40.18189933105861,16.884554408910734,18.974036444538854,45.590502772540944,41.641043101639255,19.90796576527186,40.14859789943889,40.24917997886154,0
55,nusatranslation_mt_mui_ind_nusantara_t2t,13.024019495576974,14.276122930410587,40.57017643040878,36.48966776455615,15.823853906186558,35.01338215566016,34.9595023331847,13.030782818476125,14.282714598572412,40.57601087323884,36.46546427496802,15.88273865846967,34.965151375859826,35.04975787453518,1
56,nusatranslation_mt_mui_ind_nusantara_t2t,13.300726063237637,14.746549814868763,40.92728079542242,35.68051023534604,15.268031249403222,33.64233876206361,33.64842232542813,13.301329336855725,14.74720167604056,40.9264886257356,35.691017486996024,15.226118768095487,33.63874146308601,33.59495393268402,2
57,nusatranslation_mt_rej_ind_nusantara_t2t,10.984136226017233,12.939126334659823,33.694049950913985,25.012731359035143,9.489932088186976,23.228013895934925,23.258856290228852,11.004892614475944,12.961281870434238,33.721743204391174,25.021132760984532,9.49511541831957,23.316936153160857,23.27721936271298,0
58,nusatranslation_mt_rej_ind_nusantara_t2t,9.63372963303833,11.261557346007171,32.255789003876295,22.840157229056686,8.63790921441181,21.294986497409184,21.268428451194993,9.713274225415198,11.337486812013914,32.29519643908905,22.822243944005134,8.695045256198714,21.258269594869535,21.28353063204211,1
