index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,liputan6_xtreme_nusantara_t2t,0.02866205825676456,0.02882770744636774,20.87595007074503,2.526999629851474,0.03313161281295834,2.11128489468316,2.3187578148296124,0.028673215051089707,0.02868849908376708,20.879992718197055,2.5302929217235537,0.0331764412422127,2.112418139626351,2.317989148510134,0
1,liputan6_xtreme_nusantara_t2t,0.03191881136951149,0.03324337429288757,24.242818389999506,4.718949653763603,0.053012274665822035,3.894891609840992,4.299018843319117,0.031934366466902994,0.03312118551964869,24.24384069970624,4.720478125464823,0.05287688791694694,3.893435517108035,4.304709472602666,1
2,liputan6_xtreme_nusantara_t2t,0.0,0.02027480214763632,24.13025577525615,4.700143853280399,0.05839273914523357,3.824761752337269,4.251495780420604,0.0,0.020199778491569217,24.13016883335646,4.694581325696058,0.05822954214063358,3.824525163116716,4.25486616157385,2
3,nusatranslation_mt_ind_abs_nusantara_t2t,0.7667483810597974,0.8793700499793629,19.372207880879287,2.9302688721397274,0.5091179415818783,2.68907376690335,2.677180041346874,0.7743569421660138,0.8721169814513803,19.355758031125117,2.9348356424643804,0.5031240591534919,2.678858374541182,2.6881140221931465,0
4,nusatranslation_mt_ind_abs_nusantara_t2t,0.05698090818967227,0.06102288177620314,19.84768785561676,2.6987244312649246,0.05392869790144289,2.374786277342769,2.3431972815841617,0.05706363451137356,0.0607989002889972,19.851211370985787,2.707899239991511,0.052661405066773165,2.3752959883953166,2.3495398853814344,1
5,nusatranslation_mt_ind_abs_nusantara_t2t,0.03925295605074995,0.04357130719308932,18.13211682513931,1.6735089329436108,0.026612750363303222,1.4666239296085994,1.5044354080410105,0.03928589343939222,0.043428687171457786,18.13492382416331,1.6737461357503023,0.026617367594811207,1.4527996597931054,1.5031202136860804,2
6,nusatranslation_mt_ind_btk_nusantara_t2t,0.44925720606571673,0.5408153727021127,18.52522444917145,1.4615238910757566,0.2906886556298754,1.393449722499746,1.422143970624398,0.4542853541157731,0.5433370601743388,18.536310305946056,1.4648816398558184,0.2945280013232524,1.4012259674520806,1.422647376623815,0
7,nusatranslation_mt_ind_btk_nusantara_t2t,0.0,0.01080030985035702,18.563842624225522,0.7681265538019896,0.0062035175147170255,0.7355868333904734,0.7156400660227477,0.0,0.011067243318554193,18.566893444107198,0.7650168191531297,0.006284665468017871,0.7351364158931519,0.715598032515474,1
8,nusatranslation_mt_ind_btk_nusantara_t2t,0.0,0.014261409977927325,17.53005895056536,0.8118586908506663,0.0035927313080871136,0.7737338696438495,0.7667239274648541,0.0,0.014653063027706803,17.52798068341693,0.8097891099835954,0.0036164729984954702,0.7759191413731833,0.7664512538854872,2
9,nusatranslation_mt_ind_bew_nusantara_t2t,0.7026295910633872,0.8613643855500118,18.736493684110325,2.35531170889239,0.44088236550354454,2.193260821886039,2.234108817751836,0.7085813980420684,0.8520575062600276,18.733889088119064,2.3638652063955443,0.44930759613153093,2.19201913351054,2.236822555290627,0
10,nusatranslation_mt_ind_bew_nusantara_t2t,0.038001601805569114,0.04693512388273688,18.988215886407957,1.838226099067597,0.011838760328132386,1.6403648725144715,1.6983625539697744,0.0380384693870096,0.04817874573627738,18.990099698790345,1.8384084579597213,0.01173964240987508,1.6430948583011251,1.6979123523230741,1
11,nusatranslation_mt_ind_bew_nusantara_t2t,0.0,0.015511741053362798,17.679310146964113,1.3536104675555503,0.007671373545896257,1.1999854986335594,1.237003894055139,0.0,0.015654557765859452,17.682641692001063,1.3524619124959842,0.007745571673028185,1.200250729042919,1.2371229247209674,2
12,nusatranslation_mt_ind_jav_nusantara_t2t,0.5179987469763907,0.5963886789888743,18.155616089594407,1.0858455625806773,0.32000442414345487,1.0590718773182053,1.0680325910414845,0.5242462649065203,0.5936579769610378,18.148508753900362,1.0889634393173402,0.31712863312488027,1.0625067864238464,1.0686878415237264,0
13,nusatranslation_mt_ind_jav_nusantara_t2t,0.026742236208867762,0.032115033608402295,18.574856979210182,0.6784174851347416,0.004352941176470589,0.6487350388059537,0.6398803405891498,0.02724449331436525,0.03269140490807298,18.58118489254682,0.6783654233122327,0.004352941176470589,0.6498747167152182,0.6396569995287791,1
14,nusatranslation_mt_ind_jav_nusantara_t2t,0.0,0.014241407310676874,17.67183566946115,0.43844206094477006,0.000970873786407767,0.4234302492774863,0.4216743111921062,0.0,0.016577406522200792,17.67837543656631,0.4390397326919088,0.000970873786407767,0.4232070840991898,0.4234191642591933,2
15,nusatranslation_mt_ind_mad_nusantara_t2t,0.5644943440586999,0.6972268794245406,17.852551239858727,1.0910400169515087,0.29379920726327813,1.0639123399901307,1.0736320571297344,0.5741584210057004,0.6873755212722943,17.862672376006813,1.0871187124737236,0.2898448709564918,1.070782668702516,1.0765948194952437,0
16,nusatranslation_mt_ind_mad_nusantara_t2t,0.0,0.012380565911681431,18.16294325660179,0.5004735698862463,0.0,0.4785756322812296,0.4953548687069858,0.0,0.014839740412007573,18.167812361188616,0.4982464323802218,0.0,0.4782067017542387,0.4945665239261942,1
17,nusatranslation_mt_ind_mad_nusantara_t2t,0.013875972902131682,0.022786308644639038,17.083373087416327,0.3866729583833244,0.0,0.3764481981405472,0.37683337331598,0.015039039855920335,0.0235578842585232,17.100687076113267,0.3873555396096698,0.0,0.3785404361079774,0.3787740421496713,2
